LIMIT_BAL,PAY_1,PAY_2,PAY_3,PAY_5,PAY_6,BILL_AMT1,PAY_AMT1,PAY_AMT2,PAY_AMT3,dpnm
1.4837946494200058,0,0,0,0,0,2.273993385906067,0.26181358298455804,0.0468235124034869,0.04397870734021857,0
-0.7513503231463238,0,0,0,0,0,0.2213315714276489,-0.16081505820015812,-0.06168114146085419,-0.06722915992906135,0
-1.2137941105738403,0,0,0,0,0,-0.6701511053679294,-0.25137833845402585,-0.12995226967229762,-0.2400046105077894,0
-0.2118325711475546,0,0,0,0,0,0.11245617352578198,-0.16081505820015812,-0.12678393377945885,-0.1264112833685862,0
-0.982572216860082,0,0,0,0,0,-0.43860245447272794,-0.16081505820015812,-0.039980210687985976,-0.296801274077391,0
0.3276851808512146,-2,-2,-2,-2,-2,-0.695641827815454,-0.34194161870789364,-0.2569895184166682,-0.296801274077391,1
-1.1367201460025875,0,0,2,0,0,-0.505133647477748,-0.16081505820015812,-0.2569895184166682,0.6540316707413093,1
-0.13475860657630187,0,0,-1,0,-2,-0.6350317616016543,-0.28078121677644824,-0.20620934040815653,-0.296801274077391,1
1.6379425785625112,-1,-1,-1,-1,-1,-0.39142356806745343,0.9585470857376472,0.4000278616626901,1.1047699928296677,0
-1.1367201460025875,0,0,0,0,0,-0.4587016922043935,-0.26236668312482847,-0.19991607048402474,-0.2568164229243915,0
-0.7513503231463238,1,2,2,2,0,-0.1925905007503481,-0.34194161870789364,-0.1224437476248852,-0.18320794693818782,1
-0.5201284294325655,0,0,0,0,0,0.14036423672752035,-0.22119057836940328,-0.18728612877421544,-0.2116062787229886,0
1.098424826563742,-2,-2,-2,-2,-2,-0.5127795061554019,0.13351560262491205,0.07286462933092877,0.33846940794860286,0
0.09646328713745637,1,2,0,0,0,-0.13337923283814404,-0.2634534424878749,-0.16975177670973793,-0.19672555286775298,0
-0.13475860657630187,2,0,0,0,0,-0.06789374341781197,-0.24534078643710136,-0.18242512028109298,-0.23722157399287894,0
2.562830153417544,-2,-2,-2,-2,-2,-0.669770849518952,-0.12217472529184122,-0.24995841684625886,-0.296801274077391,0
0.09646328713745637,0,0,0,-1,-1,-0.4731106727674322,0.17125030273069028,-0.1918867260980635,0.12917370269462097,0
0.09646328713745637,0,0,0,0,0,1.6929896098005826,0.14607371082011505,0.05967046342102489,0.001551599653726179,0
0.25061121627996186,-1,3,2,2,2,-0.6740894695180532,-0.34194161870789364,-0.2569895184166682,-0.2570436095786699,0
1.7920905077050169,0,0,0,0,0,4.738404381996896,0.6844422241692741,0.3952970587542048,1.407098633010657,0
2.562830153417544,0,0,0,0,0,-0.385353055049849,-0.2504123301313179,-0.2005670984072108,-0.2400046105077894,1
-0.7513503231463238,0,0,0,0,-1,0.2658622474561161,-0.09893015002668183,-0.16606261847835033,-0.2400046105077894,0
-0.9054982522888293,2,2,2,2,2,-0.35630422430117825,-0.34194161870789364,-0.13980449224317978,-0.296801274077391,1
-0.9054982522888293,0,0,0,-2,-2,-0.3056351324249321,-0.28156609853864845,-0.2569895184166682,-0.296801274077391,1
-0.28890653571880737,-1,-1,-2,-1,-1,-0.694297351777998,-0.34194161870789364,-0.2569895184166682,-0.296801274077391,0
0.25061121627996186,-2,-2,-2,2,2,1.3756525232628596,-0.34194161870789364,-0.2569895184166682,0.17018089379187332,1
-1.2137941105738403,2,2,2,0,0,-0.6671633808402495,-0.20307792231862973,-0.2569895184166682,-0.28828177454195075,1
0.3276851808512146,2,-1,-1,-1,-1,-0.6915676580049812,-0.3238289626571201,-0.20668676088515964,-0.16730488113869937,0
-0.28890653571880737,1,-2,-2,2,-1,-0.6982221353620868,-0.34194161870789364,-0.2569895184166682,0.8482762601493468,0
-1.1367201460025875,2,0,0,0,0,-0.44351861937736503,-0.34194161870789364,-0.20490728456178445,-0.2400046105077894,0
-0.6742763585750711,-1,-1,-1,-1,-1,-0.6850489863082249,-0.34194161870789364,-0.24006279241383097,-0.2746505752852464,0
1.1754987911349948,2,2,2,2,2,0.09565701334059933,-0.1910028182847807,-0.14848486455232707,-0.296801274077391,1
0.25061121627996186,-1,-1,-1,2,-1,-0.5723846104826182,0.009323157636774751,-0.2563384904934821,0.22016195773312272,0
0.9442768974212365,1,-2,-1,-1,-1,-0.695641827815454,-0.34194161870789364,-0.1200566452398697,-0.296801274077391,0
1.3296467202775002,-1,-1,-1,-1,-1,-0.6542482625410508,0.0029837280190040095,0.7609143404154886,-0.05178046743812972,0
-1.1367201460025875,0,0,2,0,0,-0.4971075329511167,-0.1698713862255449,-0.2569895184166682,-0.262155309299934,0
-0.9054982522888293,-1,0,0,0,0,-0.11387754001201446,-0.23574107873019137,-0.17977760672680304,-0.27862634173511847,0
1.0213508619924894,-1,-1,-1,-1,-1,-0.6916898830992955,-0.32437234233864326,-0.24435957670685887,-0.28027344497863693,0
-1.0596461814313347,0,0,0,0,0,-0.3101302997824871,-0.24014849170254626,-0.19622691225263716,-0.2649951424784141,1
0.5589070745649728,1,-2,-2,-2,-2,-0.695641827815454,-0.34194161870789364,-0.2569895184166682,-0.296801274077391,1
2.3316082597037857,0,0,0,0,0,1.5486010317174281,0.04446171037527544,0.07138896603837373,-0.1264112833685862,0
1.4837946494200058,0,0,0,0,-1,-0.37770719637219513,-0.05238062397619381,-0.10942318916116428,-0.12073161701162605,0
-0.8284242877175766,0,0,0,0,0,-0.3381470075125047,-0.24678979892116323,-0.20434306036168987,-0.25999703608428915,1
1.7920905077050169,0,0,2,0,0,1.0914927595484198,0.30407644710302967,-0.25685931283203095,-0.12357145019010614,0
-0.9054982522888293,0,0,0,0,0,-0.03142992361408081,-0.24075224690423871,-0.20048029468411932,-0.2570436095786699,0
-0.05768464200504911,0,0,0,0,0,1.0702120125717172,-0.07628932996321489,-0.10304311551394102,4.246931811490736,0
1.4837946494200058,-1,-1,2,-1,-1,-0.6903454070618394,-0.2713022601098768,-0.2569895184166682,-0.296801274077391,1
-0.05768464200504911,0,0,0,0,-1,-0.6436825821658915,-0.2726908970737694,-0.1701857953251953,-0.18320794693818782,0
-0.28890653571880737,0,0,0,-1,-1,0.40863473818111634,2.073079188061913,-0.039980210687985976,-0.22126171152982088,0
-1.1367201460025875,2,2,0,0,2,-0.5790798295378285,-0.34194161870789364,-0.1853330450046573,-0.2400046105077894,0
0.25061121627996186,2,2,2,2,2,1.180920786888297,0.03842415835835092,-0.018279279915117755,0.015580375555417773,1
0.8672029328499838,-1,-1,-1,0,-2,-0.5934616489687974,-0.34194161870789364,-0.08477093180318598,-0.296801274077391,0
-0.5201284294325655,-2,-2,-2,-2,-2,-0.7228029598852724,0.1141954361707536,-0.2569895184166682,-0.296801274077391,0
-0.05768464200504911,-1,-1,-1,-1,-2,-0.683690929704734,-0.24522003539676285,-0.22053195471824955,-0.24909207667892566,0
-0.8284242877175766,0,0,0,0,0,-0.07571614945391966,-0.22499423614006572,-0.20052369654566507,-0.2580659495229227,0
-0.5972023940038184,0,0,0,0,0,0.44139106345731727,-0.12332186017505688,-0.10087302243665419,-0.22983800772883073,0
1.4837946494200058,-1,-1,-1,-1,0,-0.6417677223549693,0.1615298439834418,-0.1096836003304387,0.4359892792976088,0
-0.13475860657630187,0,0,0,0,0,0.4724090762810499,-0.09856789690566635,0.17728950820997064,-0.11130337085907219,0
-0.9054982522888293,0,0,0,0,0,-0.44138647050988433,-0.2567517597490887,-0.20516769573105886,-0.275275338584512,0
-1.1367201460025875,0,0,0,0,-1,-0.4515583144700313,-0.23936360994034608,-0.19362280055989298,-0.26124656268282037,1
-0.2118325711475546,-2,-2,-2,-2,-2,-0.686515687439995,0.274613193260438,-0.22009793610279219,-0.2732306586960063,0
1.6379425785625112,-2,-2,-1,0,0,-0.6967418536642817,-0.32847787771015197,1.1829974439477755,-0.23029238103738753,0
2.4086822242750383,0,0,0,2,0,5.03629409797263,0.6287759945732301,2.1601903566500313,0.6687420066058362,0
-0.9054982522888293,0,0,0,0,0,-0.08861768718708338,-0.2352580745688374,-0.19787618299137513,-0.2398910171806502,1
-0.8284242877175766,2,2,2,2,0,0.074172557873373,-0.34194161870789364,-0.039980210687985976,-0.1541848518541214,0
-0.7513503231463238,-1,-1,-2,-2,-1,-0.6198622693406608,-0.34194161870789364,-0.2569895184166682,-0.296801274077391,0
-0.6742763585750711,-1,-1,-1,-1,-1,-0.6126917304742288,-0.1692072555036832,-0.11467481440819838,-0.10829314768988331,0
1.406720684848753,-1,-1,-1,-1,-1,-0.6859588842325638,-0.2047684368833686,-0.22565337438064645,-0.24755856676254642,0
-0.28890653571880737,0,0,0,-1,-1,1.6325832520773065,0.31663455529823265,-0.2569895184166682,7.294470388644849,0
1.4837946494200058,1,-2,-2,-2,-2,-0.6970406261170496,-0.34194161870789364,-0.2569895184166682,-0.296801274077391,0
1.2525727557062476,0,0,2,0,0,0.7422549233946953,0.2171356980593166,-0.2569895184166682,-0.09273086187181247,0
-0.9054982522888293,0,0,2,0,0,-0.5157808112491168,-0.22119057836940328,-0.21358765687093173,-0.2400046105077894,0
0.8672029328499838,2,2,2,2,3,1.1468743078387795,0.050499262392199956,-0.2569895184166682,0.5127783684437102,0
-0.5201284294325655,0,0,0,0,0,0.012285918452291848,-0.22119057836940328,-0.14080273505873173,-0.12209473693729649,0
-0.9054982522888293,0,0,0,0,0,-0.4374073646616559,-0.2610384216811051,-0.20035008909948213,-0.2570436095786699,0
-1.0596461814313347,-1,2,0,3,2,-0.4484891065461418,-0.34194161870789364,-0.20004627606866196,-0.1264112833685862,1
0.5589070745649728,-1,-1,-1,-1,-1,-0.6912145632880736,-0.32225919913271966,-0.2428405115527581,0.025576588343667654,0
-0.6742763585750711,2,0,0,0,0,-0.5051200669117131,-0.22119057836940328,-0.18320635378891623,-0.2400046105077894,1
1.7920905077050169,-1,-1,-1,-1,-1,-0.4286478995691395,0.24231228996989185,0.25806037254658615,0.1484277716447159,0
0.5589070745649728,0,0,0,-1,-1,-0.01316406229712796,-0.22119057836940328,-0.12678393377945885,-0.1264112833685862,0
-0.9054982522888293,2,2,2,2,2,-0.07088146794549198,-0.28156609853864845,-0.08186300707962163,-0.2400046105077894,1
2.17746033056128,1,-2,-2,-2,-2,-0.695641827815454,-0.34194161870789364,-0.2569895184166682,-0.296801274077391,1
-0.44305446486131284,1,-2,-2,-2,-2,-0.695641827815454,-0.34194161870789364,-0.2569895184166682,-0.296801274077391,0
1.098424826563742,2,0,0,0,0,3.4463085877375326,0.44408727837550915,0.22598639686428693,0.18068827655224962,1
-1.1367201460025875,0,0,0,0,0,-0.436049308058165,-0.2571743883902734,-0.207945414869986,-0.26272327593563005,0
-1.1367201460025875,1,-2,-2,-2,-2,-0.695641827815454,-0.34194161870789364,-0.2569895184166682,-0.296801274077391,0
0.25061121627996186,0,0,0,0,0,0.8002711014958274,-0.12652176274402688,-0.10139384477520304,-0.09221969189968605,0
0.09646328713745637,0,0,0,0,0,1.5279857324764359,-0.060893572320057376,-0.14023851085863714,-0.1794025704790245,1
-0.9054982522888293,0,0,0,0,0,-0.650187673296613,-0.28156609853864845,-0.21072313400891313,-0.22296561143690893,1
-0.8284242877175766,3,2,2,0,0,0.1262676091832846,-0.19076131620410372,-0.256685705385848,-0.2286452777938691,0
-1.0596461814313347,1,-2,-2,-1,-1,-0.6413195636758173,-0.0011218073525046616,-0.10473578811422474,-0.29526776416101175,0
0.5589070745649728,1,-1,-1,0,-1,-0.6943516740421376,-0.18363700482413278,-0.11371997345419219,-0.296801274077391,0
1.9462384368475223,0,0,0,0,0,2.746406955996418,0.24635744982123126,0.15762846492975202,0.13502375904228991,0
1.2525727557062476,0,0,0,0,0,2.39242950229651,0.15374140188160917,0.0943485507960683,0.1589919510686618,0
-1.0596461814313347,0,0,0,0,0,-0.30924756299021794,-0.22119057836940328,-0.19622691225263716,-0.296801274077391,0
0.5589070745649728,0,0,0,2,2,-0.5506828659588334,-0.25137833845402585,-0.17886616763434257,-0.296801274077391,0
-0.13475860657630187,0,0,0,0,0,-0.45874243390249825,-0.1910028182847807,-0.12678393377945885,-0.1264112833685862,0
0.3276851808512146,0,0,0,0,0,-0.5983234916092948,-0.25137833845402585,-0.1918867260980635,-0.2400046105077894,0
-0.9054982522888293,-1,-1,-1,-2,-2,-0.6854292421572024,-0.3238289626571201,-0.0017865725277379071,-0.296801274077391,1
-0.9054982522888293,0,0,0,0,0,-0.005735492676032638,-0.19945539110847502,-0.18320635378891623,-0.2400046105077894,0
0.5589070745649728,1,-2,-2,-2,-2,-0.695641827815454,-0.34194161870789364,-0.2569895184166682,-0.296801274077391,1
0.09646328713745637,-1,-1,-1,-1,-1,-0.6707622308395004,-0.34194161870789364,-0.2389343440136418,-0.27794478177228327,0
-0.9054982522888293,1,2,2,0,0,-0.5580571133157891,-0.28156609853864845,0.17702909704069622,-0.27408260864955036,0
0.019389322566203633,-2,-2,-2,-2,-2,-0.5305157253969933,0.26181358298455804,0.17702909704069622,0.2711653616186249,0
-1.1367201460025875,-1,-1,-1,0,-1,-0.6793587291395979,0.5990712386499615,-0.24205927804493482,-0.16389708132452327,0
-0.9054982522888293,0,0,0,0,3,-0.627752578206943,-0.28156609853864845,-0.1918867260980635,-0.18320794693818782,0
0.019389322566203633,0,0,0,0,0,-0.433957900888789,-0.2416578797067774,-0.20490728456178445,-0.2768656451644608,1
0.25061121627996186,1,2,0,0,0,1.9829346946458934,0.1410625426460677,-0.039980210687985976,2.8554135540354975,0
-0.6742763585750711,1,2,3,0,0,-0.5711351984074067,-0.2423220104286391,-0.2569895184166682,-0.296801274077391,0
0.7130550037074783,1,-2,-1,-1,-1,-0.7105804504538541,-0.34194161870789364,0.7195523663624017,-0.296801274077391,0
-0.2118325711475546,0,0,0,2,0,0.48080186609062375,-0.13334419652315158,-0.12200972900942784,-0.012817956229383025,0
-0.6742763585750711,0,0,0,0,0,-0.11922828302976868,1.4693239863694614,-0.12678393377945885,0.04397870734021857,0
1.406720684848753,1,-1,-1,-1,-2,-0.6928170700801929,-0.16649035709606716,-0.21358765687093173,-0.26101937602854197,0
0.8672029328499838,0,0,0,0,0,2.1396408461227105,0.143598314493176,0.03380295393976597,-0.005036813320347606,0
-1.0596461814313347,0,0,0,0,0,-0.5732266055767826,-0.23930323442017684,-0.1918867260980635,-0.2400046105077894,0
-0.2118325711475546,0,0,0,0,0,-0.37046875467558854,-0.04006401786166779,-0.039980210687985976,0.37822707244732395,0
0.25061121627996186,0,0,0,0,0,0.736021443584672,-0.10043953803091296,-0.11593346839302474,-0.11221211747618581,0
0.25061121627996186,0,0,0,0,0,1.966570112573828,0.09879967852759608,0.05151091345042644,0.13939710213714926,0
0.3276851808512146,2,3,4,5,6,0.8767840105365057,0.29067308162545724,0.19777518685955825,0.33239216494665547,1
-0.9054982522888293,3,2,0,0,0,-0.5210772320027314,-0.34194161870789364,-0.18754653994348985,-0.2684029422925902,0
-1.0596461814313347,2,2,2,2,0,-0.36485998090317107,-0.13062729811553553,-0.2569895184166682,-0.17184861422426748,0
-0.9054982522888293,2,-1,-1,-1,2,-0.6903454070618394,-0.318395165841888,-0.22313606641099373,-0.2845331947463571,0
0.9442768974212365,-1,-1,-1,0,-1,-0.6788834093283761,-0.31803291272087253,-0.23980238124455655,-0.25181831653026654,0
0.6359810391362256,0,0,2,0,0,1.2222464493325256,0.7444554912175039,-0.2569895184166682,0.013819678984760123,0
-0.8284242877175766,0,0,0,0,0,-0.4084400173091946,-0.16081505820015812,-0.1918867260980635,-0.2116062787229886,0
-0.44305446486131284,0,0,0,0,0,0.6846869039727153,-0.00987625777704521,-0.08772225838829606,-0.1264112833685862,0
1.5608686139912584,-2,-2,-2,-2,-2,-0.6128954389647524,0.5868150080556047,0.09907935370455358,0.5786057015208784,0
-0.5201284294325655,-1,2,2,0,0,0.6943155252914659,-0.1507927218520634,-0.2569895184166682,-0.22126171152982088,0
-0.5972023940038184,0,0,0,0,2,0.28367995009391694,-0.13062729811553553,-0.10508300300659063,-0.08937985872120598,0
-0.9054982522888293,0,0,0,0,0,-0.3148427561966005,-0.2507745832523334,-0.19440403406771622,-0.24102695045204223,0
0.7901289682787311,0,0,0,0,0,-0.18372239112955238,-0.04006401786166779,-0.1701857953251953,-0.1264112833685862,0
1.0213508619924894,-1,-1,-1,-1,-1,-0.6862983983834365,-0.1434269083914155,-0.2569895184166682,-0.05030375418532008,0
-0.9054982522888293,-1,0,0,0,0,-0.579297118594387,0.5636911838307839,-0.21358765687093173,-0.28833857120552037,0
-0.9054982522888293,1,-2,-2,-2,-2,-0.7052704491342047,-0.34194161870789364,-0.2569895184166682,-0.296801274077391,1
1.4837946494200058,1,-2,-1,-2,-2,-0.695641827815454,-0.34194161870789364,-0.25364757507764646,-0.296801274077391,0
-0.28890653571880737,1,2,2,2,3,0.18189360766227264,-0.16081505820015812,-0.12678393377945885,-0.1264112833685862,1
-0.6742763585750711,-2,-1,0,0,0,-0.6116188657574709,-0.31151235654259407,-0.23528858764379995,-0.2400046105077894,0
-0.9054982522888293,1,2,0,0,2,-0.03209537134979136,-0.34194161870789364,-0.1918867260980635,-0.2400046105077894,0
-1.1367201460025875,0,0,0,0,0,-0.4783391906908722,-0.2687664882627685,-0.2048638827002387,-0.2684029422925902,0
-0.6742763585750711,0,0,2,0,0,0.36205339668137787,0.00823639827372834,-0.21358765687093173,-0.26272327593563005,0
0.5589070745649728,-1,-1,2,0,-1,-0.5297959553971431,0.5636911838307839,-0.2569895184166682,-0.18320794693818782,0
-0.6742763585750711,0,-1,0,0,0,-0.021937107955679293,0.41275238340767095,0.025122581630618684,-0.1264112833685862,0
2.562830153417544,0,0,0,0,0,0.07060086900619188,3.8849485483409607,1.0605607925272529,1.407098633010657,0
-0.8284242877175766,0,0,0,0,0,0.09235693579411638,-0.1910028182847807,-0.18754653994348985,-0.1264112833685862,1
-1.1367201460025875,0,0,0,0,-1,-0.5511174440719505,-0.2694909945047994,-0.18785035297431002,-0.26266647927206044,0
-0.5201284294325655,1,2,0,2,0,-0.4989544899318643,-0.34194161870789364,-0.18754653994348985,-0.2116062787229886,1
1.4837946494200058,1,-1,-1,-1,-1,-0.6601150670681316,3.1047157011938054,-0.027176661531993725,3.5911575339161166,0
0.25061121627996186,2,2,2,2,2,2.0128119399226936,0.15398290396228617,0.0468235124034869,0.08941603819589984,1
-0.28890653571880737,1,-1,0,0,0,-0.695641827815454,-0.016155311874646708,-0.039980210687985976,-0.09801295158378541,0
-1.1367201460025875,1,5,4,3,2,-0.40090280315982,-0.34194161870789364,-0.21358765687093173,-0.296801274077391,0
1.098424826563742,0,0,0,0,0,0.11784765824164092,0.26302109338794294,0.004767108565668295,0.27440277144209224,0
-0.8284242877175766,2,0,0,2,0,-0.4291232193803613,-0.2609176706407666,-0.18476882080456272,-0.18320794693818782,1
0.09646328713745637,-1,-1,-1,-1,0,-0.541013502941978,-0.32992689019421384,-0.2569895184166682,-0.296801274077391,0
0.09646328713745637,-1,-1,2,0,-2,-0.4964149240833363,1.944298203540913,-0.2569895184166682,-0.2854419413634707,0
-0.9054982522888293,0,0,0,-1,-1,-0.04662657700714418,-0.22119057836940328,-0.21358765687093173,-0.18320794693818782,0
-0.9054982522888293,1,2,2,2,2,-0.20448707659692852,-0.2272281303863278,-0.19622691225263716,-0.20024694600906828,1
-0.13475860657630187,-2,-2,-2,-2,-2,-0.695641827815454,-0.34194161870789364,-0.2569895184166682,-0.29021286110331723,0
-1.1367201460025875,0,0,0,-1,0,-0.443681586169784,-0.25137833845402585,-0.21219879730146815,-0.26607427908623654,0
2.562830153417544,-2,-2,-2,-1,-1,-0.6900466346090715,-0.3336097969245378,-0.1572086387230201,-0.2257486479518194,0
-1.0596461814313347,1,2,2,0,0,-0.30166960714273866,-0.28156609853864845,-0.25330036018528057,-0.19945179271909386,1
0.09646328713745637,-2,-2,-2,-2,-2,-0.6854564032892722,-0.34194161870789364,-0.2569895184166682,-0.296801274077391,0
-0.2118325711475546,0,0,2,0,2,-0.32729613525061224,1.1674463855232355,-0.2569895184166682,-0.1264112833685862,0
-0.2118325711475546,-1,0,-1,-1,-1,-0.5133363093628331,0.26181358298455804,0.3072780835394513,0.034948037832651914,0
-0.3659805002900601,0,0,0,0,0,0.76174303565479,-0.04006401786166779,-0.039980210687985976,-0.06098152693640518,0
1.4837946494200058,0,0,0,0,0,2.379405739469032,0.2074756148322374,0.05984407086720783,0.03261937462629825,0
-1.1367201460025875,-1,-1,0,0,0,-0.6925590393255296,1.007994636756259,-0.20035008909948213,-0.22535107130683218,0
-0.5201284294325655,-1,-1,-1,-1,-1,-0.6903454070618394,-0.2530084774985955,-0.24006279241383097,-0.2746505752852464,0
0.3276851808512146,-1,-1,-1,-1,-1,-0.6537050398996544,-0.24618604371947078,-0.24210267990648057,-0.0830754290649802,1
-0.6742763585750711,0,0,0,0,0,0.412871874784008,-0.14873995416630909,-0.12678393377945885,-0.18104967372254294,1
1.2525727557062476,-1,-1,-1,-2,-2,-0.5751550459537398,-0.07960998357252337,-0.13312060556513636,-0.20013335268192908,0
0.4047591454224674,0,0,0,-1,-1,0.7385610094332,-0.04006401786166779,-0.03781011761069915,0.17478142354101103,0
0.3276851808512146,1,-2,-1,-1,-1,-0.695641827815454,-0.34194161870789364,-0.24613905303023406,-0.296801274077391,1
-0.982572216860082,0,0,0,0,0,-0.17609011301793343,-0.23930323442017684,-0.19171311865188057,-0.2286452777938691,0
-1.0596461814313347,0,0,0,0,0,-0.3106735224238834,-0.15864153947406529,-0.15677462010756274,-0.296801274077391,0
2.3316082597037857,2,2,2,0,0,3.331987382855667,0.4429401434922935,0.22047436044797838,-0.296801274077391,0
-1.0596461814313347,-1,-1,-1,-1,2,-0.6903454070618394,-0.318395165841888,-0.24006279241383097,-0.2831700748206866,0
0.5589070745649728,1,-2,-2,-2,-2,-0.7084890432844781,-0.34194161870789364,-0.2569895184166682,-0.296801274077391,1
-0.6742763585750711,2,0,0,0,0,0.38099828630007615,-0.1547775061832336,-0.10508300300659063,-0.10369261794074558,0
-0.44305446486131284,0,0,0,0,0,0.5264597290999884,-0.10043953803091296,-0.039980210687985976,-0.1264112833685862,0
1.098424826563742,-1,-1,-1,-2,-2,-0.6763031017817434,-0.06771600609918207,-0.25152088386190535,-0.296801274077391,0
1.4837946494200058,2,2,2,0,0,0.73258556037784,0.38256462332304836,-0.2569895184166682,0.03829904098325841,1
1.2525727557062476,0,0,0,0,0,3.856509584821964,0.40599032514871547,0.2802387237964575,0.3913471017319019,0
1.0213508619924894,0,0,0,0,0,3.2647092587187267,0.383711758206264,0.1338876466642342,0.6687420066058362,0
1.1754987911349948,0,0,0,0,0,0.5490577909820773,0.2643493548316663,0.5603543382126405,-0.17656273730054442,0
